               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.022074,          0.00092465,           0.0010693,           0.0035978,             0.65622,             0.60971,             0.60416,             0.23184,            0.031424,           0.0010237,           0.0010139,             0.35205,             0.00586,             0.00586,             0.00586
                 140,            0.022329,          0.00093065,           0.0010459,           0.0036014,             0.65671,             0.64403,             0.62196,             0.22439,            0.032546,           0.0010274,           0.0010009,             0.34619,             0.00583,             0.00583,             0.00583
                 141,            0.022153,          0.00091162,           0.0010913,           0.0058223,             0.67659,             0.60929,             0.63385,              0.2258,            0.033294,           0.0010271,           0.0010036,              0.3374,              0.0058,              0.0058,              0.0058
                 142,            0.022162,          0.00092024,           0.0011043,           0.0072521,             0.61142,             0.60122,              0.5859,             0.23034,            0.031284,           0.0010262,           0.0009977,             0.35742,             0.00577,             0.00577,             0.00577
                 143,            0.021797,          0.00092078,           0.0010855,           0.0083724,             0.56294,             0.58821,             0.57643,             0.22285,            0.029831,           0.0010392,          0.00098145,             0.33936,             0.00574,             0.00574,             0.00574
                 144,            0.022243,          0.00091518,           0.0010619,            0.010364,             0.65378,             0.63176,             0.61709,             0.22609,            0.032997,           0.0010251,          0.00098671,             0.36816,             0.00571,             0.00571,             0.00571
                 145,            0.021979,          0.00092106,           0.0010273,           0.0074474,             0.64935,             0.62681,             0.61011,              0.2321,            0.031151,            0.001046,           0.0010043,             0.38037,             0.00568,             0.00568,             0.00568
                 146,            0.022348,          0.00089999,           0.0011326,           0.0060222,             0.67345,             0.57351,              0.6045,             0.24106,            0.033142,           0.0010302,           0.0010066,             0.35474,             0.00565,             0.00565,             0.00565
                 147,            0.021543,          0.00092293,           0.0010223,           0.0064895,             0.63596,             0.58393,             0.58782,             0.23279,             0.03385,           0.0010219,          0.00097984,             0.37378,             0.00562,             0.00562,             0.00562
                 148,            0.021774,          0.00091551,           0.0010148,           0.0049949,             0.63982,             0.60256,             0.58972,              0.2368,            0.031911,            0.001025,          0.00096725,             0.36841,             0.00559,             0.00559,             0.00559
                 149,            0.021638,          0.00091212,           0.0011128,           0.0075894,             0.67304,             0.65099,             0.64225,             0.23845,             0.03322,           0.0010138,          0.00096657,             0.36377,             0.00556,             0.00556,             0.00556
                 150,            0.021489,          0.00091291,           0.0010388,           0.0070337,             0.62043,             0.64786,             0.61225,             0.23631,            0.032772,           0.0010327,          0.00096085,             0.35425,             0.00553,             0.00553,             0.00553
                 151,            0.021954,          0.00091053,           0.0010186,           0.0057401,             0.63959,             0.65089,             0.63476,             0.23961,              0.0328,           0.0010365,          0.00093338,             0.34717,              0.0055,              0.0055,              0.0055
                 152,            0.022189,          0.00090609,          0.00099515,           0.0099715,             0.67751,             0.65909,             0.63045,             0.24979,            0.030571,           0.0010333,          0.00090981,             0.36768,             0.00547,             0.00547,             0.00547
                 153,            0.021756,          0.00090687,           0.0010086,           0.0044382,             0.62948,             0.63669,             0.62302,             0.24168,            0.030218,           0.0010258,          0.00091484,             0.36353,             0.00544,             0.00544,             0.00544
                 154,            0.021454,          0.00090763,          0.00098281,           0.0041593,             0.64805,             0.62616,             0.64941,             0.26596,            0.031697,           0.0010119,          0.00089973,             0.37183,             0.00541,             0.00541,             0.00541
                 155,            0.021454,          0.00089344,           0.0010197,           0.0034321,             0.64614,             0.61998,              0.6253,             0.25768,             0.03208,           0.0010247,           0.0008828,             0.35791,             0.00538,             0.00538,             0.00538
                 156,            0.021582,          0.00089459,          0.00097979,           0.0030747,             0.61374,             0.61745,             0.63266,             0.24204,            0.033358,           0.0010116,          0.00088028,             0.37744,             0.00535,             0.00535,             0.00535
                 157,            0.021379,          0.00090073,          0.00094054,           0.0040312,             0.66409,             0.67017,             0.64027,             0.24723,            0.031771,            0.001014,          0.00087959,             0.37109,             0.00532,             0.00532,             0.00532
                 158,            0.021132,           0.0008868,           0.0009182,            0.003922,             0.67399,             0.60019,             0.63671,             0.25755,            0.030262,           0.0010223,          0.00087112,             0.35718,             0.00529,             0.00529,             0.00529
                 159,            0.021123,          0.00090511,          0.00096254,           0.0032536,             0.65685,             0.60671,             0.65082,             0.26881,            0.031315,           0.0010064,          0.00085876,             0.37109,             0.00526,             0.00526,             0.00526
                 160,            0.021193,          0.00090175,          0.00093684,           0.0033317,             0.67532,             0.62898,             0.63343,             0.25774,            0.031378,           0.0010095,          0.00085899,             0.36865,             0.00523,             0.00523,             0.00523
                 161,            0.021153,          0.00089393,          0.00095793,           0.0052174,             0.73029,             0.62487,             0.64107,              0.2597,              0.0319,           0.0010152,          0.00086243,             0.37256,              0.0052,              0.0052,              0.0052
                 162,            0.021398,          0.00089003,          0.00090139,           0.0038555,             0.71624,             0.59358,             0.64012,             0.24725,            0.031495,           0.0010245,          0.00086929,              0.3501,             0.00517,             0.00517,             0.00517
                 163,            0.021003,          0.00088639,          0.00091942,           0.0058848,             0.72311,             0.64467,             0.65243,             0.25103,            0.030928,           0.0010267,          0.00085945,             0.37256,             0.00514,             0.00514,             0.00514
                 164,             0.02071,          0.00089092,          0.00095122,           0.0030132,             0.69794,             0.60647,             0.65537,             0.24044,            0.032397,           0.0010284,          0.00085762,             0.38867,             0.00511,             0.00511,             0.00511
                 165,            0.020948,          0.00089243,          0.00089741,           0.0030864,              0.7027,             0.60922,             0.64535,             0.24738,            0.030848,            0.001035,          0.00086082,             0.38135,             0.00508,             0.00508,             0.00508
                 166,            0.020731,          0.00089249,          0.00090943,           0.0048081,             0.71376,             0.65219,             0.67535,             0.24644,            0.032766,           0.0010238,          0.00085762,              0.3855,             0.00505,             0.00505,             0.00505
                 167,            0.020774,          0.00088041,          0.00088469,           0.0070371,             0.69338,              0.6422,             0.67893,             0.26755,            0.031285,           0.0010327,          0.00085968,             0.38501,             0.00502,             0.00502,             0.00502
                 168,            0.020695,          0.00088983,          0.00089677,           0.0070116,             0.66716,             0.64828,             0.66364,             0.26603,            0.030751,           0.0010299,          0.00084572,             0.38818,             0.00499,             0.00499,             0.00499
                 169,             0.02104,          0.00089462,          0.00089091,           0.0046267,             0.67426,             0.62947,             0.66201,             0.25709,            0.030688,           0.0010236,          0.00084045,             0.39258,             0.00496,             0.00496,             0.00496
                 170,            0.020965,          0.00089874,          0.00086314,           0.0046415,             0.67245,             0.65927,             0.67566,             0.26573,            0.031846,           0.0010079,          0.00082947,             0.38818,             0.00493,             0.00493,             0.00493
                 171,            0.020578,          0.00088345,          0.00083753,           0.0052872,             0.65253,             0.61564,             0.63174,             0.24849,            0.030126,           0.0010217,          0.00081825,             0.40356,              0.0049,              0.0049,              0.0049
                 172,            0.020705,          0.00088567,          0.00087121,           0.0035932,             0.69256,             0.64881,             0.66833,             0.26452,            0.030851,           0.0010302,          0.00081413,             0.38745,             0.00487,             0.00487,             0.00487
                 173,            0.020332,          0.00088867,          0.00087279,             0.00746,             0.68056,             0.67505,             0.67011,             0.26237,            0.031675,            0.001037,          0.00081985,             0.36572,             0.00484,             0.00484,             0.00484
                 174,            0.020472,          0.00088228,           0.0008798,           0.0026403,             0.67759,             0.59754,             0.62044,             0.25251,            0.031234,           0.0010405,          0.00081139,             0.37915,             0.00481,             0.00481,             0.00481
                 175,            0.019979,          0.00087476,          0.00089573,           0.0041819,             0.67629,             0.63447,             0.65491,             0.26234,            0.030777,           0.0010275,          0.00080727,             0.38818,             0.00478,             0.00478,             0.00478
                 176,            0.020627,          0.00088889,          0.00083521,           0.0031532,             0.65419,             0.63938,             0.65189,             0.25457,             0.03118,           0.0010324,          0.00081551,             0.39429,             0.00475,             0.00475,             0.00475
                 177,            0.020926,          0.00088138,          0.00083533,           0.0024992,             0.68553,             0.65992,             0.66274,             0.24632,            0.032635,           0.0010323,          0.00079948,             0.38354,             0.00472,             0.00472,             0.00472
                 178,            0.020691,           0.0008714,          0.00087389,            0.004718,             0.65838,             0.62361,             0.64168,             0.24144,            0.033066,            0.001024,           0.0007711,             0.38623,             0.00469,             0.00469,             0.00469
                 179,            0.019947,          0.00087923,          0.00079063,           0.0037774,             0.70386,             0.59931,              0.6485,             0.25644,            0.029809,           0.0010415,           0.0007513,             0.36255,             0.00466,             0.00466,             0.00466
                 180,            0.020262,          0.00087721,          0.00075588,           0.0031266,             0.67215,              0.6552,             0.68581,             0.27615,            0.031098,           0.0010506,          0.00074661,             0.38867,             0.00463,             0.00463,             0.00463
                 181,             0.02019,           0.0008737,            0.000838,           0.0041791,              0.6732,             0.64578,              0.6688,             0.26398,            0.032027,           0.0010382,          0.00074192,             0.39014,              0.0046,              0.0046,              0.0046
                 182,            0.020362,          0.00087351,            0.000885,            0.002979,             0.69063,             0.66112,             0.69748,             0.27477,             0.03143,           0.0010374,          0.00074318,             0.38916,             0.00457,             0.00457,             0.00457
                 183,            0.019577,          0.00086949,          0.00076767,           0.0089617,             0.72666,             0.66625,              0.6864,             0.27035,            0.031799,           0.0010429,          0.00075245,             0.39819,             0.00454,             0.00454,             0.00454
                 184,            0.019874,          0.00086178,          0.00081525,           0.0055816,              0.6988,             0.65441,             0.66847,             0.27494,            0.031489,            0.001048,          0.00075623,             0.39819,             0.00451,             0.00451,             0.00451
                 185,            0.019963,          0.00087202,           0.0008053,           0.0065449,             0.69563,             0.62891,             0.67628,             0.28184,            0.030801,           0.0010515,          0.00074535,             0.39453,             0.00448,             0.00448,             0.00448
                 186,            0.019448,          0.00085804,          0.00075374,           0.0027045,             0.70886,             0.64405,             0.69063,             0.28035,            0.030263,           0.0010429,          0.00072979,             0.37817,             0.00445,             0.00445,             0.00445
                 187,             0.01976,          0.00086521,          0.00076148,           0.0027534,             0.72045,             0.66617,             0.70246,             0.28144,            0.032894,           0.0010291,          0.00072865,             0.39111,             0.00442,             0.00442,             0.00442
                 188,            0.020053,          0.00087128,          0.00079794,           0.0053926,             0.73377,             0.66851,             0.71548,             0.28604,            0.032054,           0.0010286,          0.00073677,             0.39111,             0.00439,             0.00439,             0.00439
                 189,            0.019502,          0.00084992,          0.00081557,           0.0027732,             0.75673,             0.68695,             0.70851,             0.28225,             0.03094,           0.0010344,          0.00074638,             0.38647,             0.00436,             0.00436,             0.00436
                 190,            0.019371,          0.00083959,          0.00081487,           0.0067052,             0.73629,             0.65932,             0.70301,             0.26715,            0.031372,           0.0010447,          0.00073963,             0.39258,             0.00433,             0.00433,             0.00433
                 191,             0.01943,          0.00087055,          0.00075357,           0.0037009,              0.7631,             0.62308,             0.67469,             0.26779,            0.031211,           0.0010649,           0.0007259,              0.3999,              0.0043,              0.0043,              0.0043
                 192,            0.019328,          0.00085954,          0.00079907,           0.0026741,             0.76278,             0.63436,             0.66373,             0.25932,            0.032537,           0.0010728,          0.00071114,             0.41455,             0.00427,             0.00427,             0.00427
                 193,            0.019241,          0.00085733,          0.00072766,           0.0025359,             0.73128,             0.61873,             0.65079,              0.2714,            0.031386,           0.0010653,          0.00070507,             0.39209,             0.00424,             0.00424,             0.00424
                 194,            0.019609,          0.00085969,          0.00076138,           0.0045014,             0.77237,              0.6554,             0.70974,             0.27727,            0.031683,           0.0010575,          0.00069569,             0.40112,             0.00421,             0.00421,             0.00421
                 195,            0.019311,          0.00085298,          0.00072607,           0.0043293,             0.76333,             0.62364,              0.6858,             0.28334,            0.030447,           0.0010535,           0.0006942,             0.40747,             0.00418,             0.00418,             0.00418
                 196,            0.019475,          0.00085032,          0.00073331,           0.0031654,             0.74898,             0.64335,             0.71447,             0.28137,            0.031948,           0.0010415,          0.00069237,             0.41162,             0.00415,             0.00415,             0.00415
                 197,             0.01878,          0.00084537,          0.00071936,           0.0018619,              0.6994,             0.66668,              0.7149,             0.29584,            0.031531,           0.0010532,           0.0006863,             0.41138,             0.00412,             0.00412,             0.00412
                 198,            0.019098,          0.00085214,          0.00070757,            0.007477,             0.73895,             0.64227,             0.69114,             0.30166,            0.030661,           0.0010523,          0.00068378,              0.3877,             0.00409,             0.00409,             0.00409
                 199,            0.018869,          0.00083709,          0.00069828,           0.0060471,             0.75155,             0.64541,             0.68403,              0.2878,             0.03115,           0.0010389,          0.00067841,             0.38159,             0.00406,             0.00406,             0.00406
                 200,            0.019011,          0.00084482,          0.00071347,           0.0046742,              0.7581,             0.63021,             0.68324,             0.29212,            0.030598,           0.0010584,          0.00067989,             0.39502,             0.00403,             0.00403,             0.00403
                 201,             0.01903,          0.00084029,          0.00069857,           0.0027991,             0.77105,              0.6463,             0.70412,             0.28938,            0.031376,           0.0010649,          0.00068516,             0.41284,               0.004,               0.004,               0.004
                 202,            0.018735,          0.00083886,          0.00068944,           0.0013307,             0.72004,              0.6294,             0.66186,             0.27836,            0.030861,            0.001068,          0.00068253,             0.40747,             0.00397,             0.00397,             0.00397
                 203,            0.018642,          0.00084167,          0.00066375,           0.0023248,             0.72021,             0.62918,             0.67971,             0.28307,            0.031097,           0.0010575,           0.0006673,             0.41357,             0.00394,             0.00394,             0.00394
                 204,            0.018861,          0.00082242,          0.00065719,           0.0017933,             0.71709,             0.65615,             0.67952,             0.29298,            0.031377,           0.0010506,          0.00066193,             0.40503,             0.00391,             0.00391,             0.00391
                 205,            0.019022,          0.00083339,          0.00068096,           0.0017274,             0.71958,             0.66341,             0.67462,             0.28949,            0.031608,            0.001044,          0.00065014,              0.4126,             0.00388,             0.00388,             0.00388
                 206,            0.018618,          0.00083068,          0.00069418,           0.0042621,             0.73978,             0.63966,             0.67664,             0.29077,             0.03138,            0.001057,          0.00064178,             0.40625,             0.00385,             0.00385,             0.00385
                 207,            0.018629,          0.00083108,          0.00066702,           0.0024132,             0.73527,             0.66948,             0.66958,             0.28937,            0.030433,           0.0010559,          0.00063824,              0.3833,             0.00382,             0.00382,             0.00382
                 208,            0.018739,           0.0008052,          0.00071082,           0.0040746,             0.71621,             0.65047,             0.66026,             0.28093,            0.030456,           0.0010533,          0.00063549,             0.39917,             0.00379,             0.00379,             0.00379
                 209,            0.018446,          0.00082974,           0.0006495,           0.0038533,              0.7217,              0.6507,             0.68448,             0.29528,            0.030824,            0.001043,          0.00063045,             0.40674,             0.00376,             0.00376,             0.00376
                 210,            0.018998,          0.00083327,          0.00071503,           0.0030494,             0.72201,             0.64596,             0.69626,             0.29432,            0.030731,           0.0010401,          0.00062965,             0.40747,             0.00373,             0.00373,             0.00373
                 211,            0.018398,          0.00083255,          0.00066919,           0.0056647,              0.7616,                0.65,             0.71306,             0.28489,            0.031895,           0.0010499,          0.00063492,             0.41479,              0.0037,              0.0037,              0.0037
                 212,            0.018585,            0.000819,          0.00067155,           0.0013485,              0.7574,              0.6875,             0.72764,             0.30395,            0.030289,           0.0010621,          0.00063744,             0.42383,             0.00367,             0.00367,             0.00367
                 213,            0.018255,          0.00082199,          0.00066963,           0.0012628,             0.76498,             0.69325,              0.7527,              0.3054,            0.031398,           0.0010543,          0.00064499,             0.40771,             0.00364,             0.00364,             0.00364
                 214,            0.018367,          0.00081541,          0.00066082,           0.0014411,             0.73489,             0.66631,             0.71321,             0.29936,            0.031335,           0.0010447,          0.00065437,             0.41333,             0.00361,             0.00361,             0.00361
                 215,            0.018328,          0.00081356,          0.00063866,             0.00425,              0.7425,             0.65487,             0.69257,             0.28718,            0.030898,           0.0010381,          0.00065472,             0.40503,             0.00358,             0.00358,             0.00358
                 216,            0.018523,          0.00081483,          0.00068956,           0.0013366,             0.75426,             0.66613,             0.68919,             0.29095,            0.030412,           0.0010384,          0.00064545,             0.40552,             0.00355,             0.00355,             0.00355
                 217,            0.018633,          0.00082573,          0.00066117,           0.0016026,             0.74726,             0.65287,             0.69597,             0.29504,            0.029918,            0.001047,          0.00064293,             0.39771,             0.00352,             0.00352,             0.00352
                 218,            0.018664,          0.00082383,          0.00067186,           0.0033565,             0.76386,             0.64599,             0.71995,             0.30292,            0.031341,           0.0010379,          0.00064064,             0.40234,             0.00349,             0.00349,             0.00349
                 219,            0.017886,          0.00081634,          0.00062477,            0.001333,             0.73743,             0.67754,             0.71002,             0.29757,            0.030893,           0.0010417,          0.00062107,             0.40869,             0.00346,             0.00346,             0.00346
                 220,            0.018109,           0.0008046,          0.00061298,           0.0030734,             0.72781,             0.66046,             0.68878,             0.29704,            0.030787,            0.001054,          0.00061432,             0.43018,             0.00343,             0.00343,             0.00343
                 221,            0.018054,          0.00080926,          0.00062721,            0.006064,             0.77071,             0.67289,             0.71967,             0.29923,             0.03114,           0.0010591,          0.00061089,             0.44482,              0.0034,              0.0034,              0.0034
                 222,             0.01799,          0.00079826,          0.00065546,           0.0021199,             0.73421,             0.66867,             0.72756,             0.30748,            0.030666,           0.0010575,          0.00061214,             0.42065,             0.00337,             0.00337,             0.00337
                 223,            0.017884,          0.00080999,          0.00059151,           0.0042742,             0.77369,             0.64767,             0.71315,             0.30672,            0.030569,           0.0010451,          0.00060711,             0.40942,             0.00334,             0.00334,             0.00334
                 224,            0.017928,           0.0008056,          0.00061322,           0.0065869,             0.72583,             0.65782,              0.7051,             0.29861,            0.030775,           0.0010451,          0.00061272,             0.42529,             0.00331,             0.00331,             0.00331
                 225,             0.01803,          0.00080573,           0.0006238,           0.0018017,              0.7069,              0.6997,             0.70415,             0.28746,            0.031436,           0.0010645,          0.00061295,             0.40942,             0.00328,             0.00328,             0.00328
                 226,            0.017829,          0.00079063,          0.00056733,           0.0014961,             0.70616,             0.69823,             0.70819,             0.30546,            0.031483,           0.0010664,          0.00060436,             0.42578,             0.00325,             0.00325,             0.00325
                 227,            0.017862,          0.00079766,          0.00058649,           0.0069738,             0.75162,             0.67388,             0.71403,             0.29614,            0.031615,           0.0010556,          0.00059418,             0.41846,             0.00322,             0.00322,             0.00322
                 228,            0.017967,          0.00079722,          0.00054217,           0.0014219,             0.73241,              0.6769,              0.6989,             0.30367,            0.030852,           0.0010568,          0.00059006,             0.41797,             0.00319,             0.00319,             0.00319
                 229,            0.017512,              0.0008,          0.00060381,           0.0017401,             0.73853,             0.66216,             0.69029,             0.29552,            0.032068,           0.0010582,          0.00059395,             0.40894,             0.00316,             0.00316,             0.00316
                 230,            0.017846,          0.00079143,          0.00056243,           0.0028158,             0.72702,             0.66534,             0.70377,             0.30092,            0.031519,           0.0010578,          0.00058731,             0.41357,             0.00313,             0.00313,             0.00313
                 231,            0.017579,          0.00080073,          0.00059061,           0.0022335,             0.76501,             0.64692,             0.69021,             0.29605,            0.030543,           0.0010537,          0.00058067,             0.41748,              0.0031,              0.0031,              0.0031
                 232,            0.017731,          0.00080708,          0.00054415,           0.0020211,             0.68602,             0.69133,              0.6936,             0.29292,            0.031139,           0.0010542,          0.00057266,             0.42627,             0.00307,             0.00307,             0.00307
                 233,            0.017678,          0.00079742,          0.00063216,           0.0014654,             0.71946,             0.70781,             0.70762,             0.28716,            0.031342,           0.0010595,          0.00056728,             0.42651,             0.00304,             0.00304,             0.00304
                 234,            0.017275,          0.00079161,          0.00059706,            0.002025,             0.75398,             0.69162,             0.71841,              0.2921,            0.030596,           0.0010623,          0.00057072,             0.41748,             0.00301,             0.00301,             0.00301
                 235,             0.01738,          0.00077546,          0.00056581,           0.0012395,             0.74703,             0.73699,             0.71382,             0.29883,            0.031361,           0.0010574,          0.00056488,             0.43311,             0.00298,             0.00298,             0.00298
                 236,            0.017406,          0.00078562,          0.00053682,           0.0013897,             0.72888,             0.72622,              0.6994,             0.29604,            0.031576,           0.0010645,          0.00056534,             0.42188,             0.00295,             0.00295,             0.00295
                 237,            0.017504,          0.00078713,          0.00051949,           0.0075895,             0.70202,             0.70345,             0.68416,             0.28885,            0.031299,           0.0010853,          0.00056797,             0.41138,             0.00292,             0.00292,             0.00292
                 238,            0.017772,          0.00078573,          0.00053994,           0.0017853,             0.75385,             0.73687,             0.73208,             0.30431,            0.030669,             0.00108,          0.00057049,             0.41528,             0.00289,             0.00289,             0.00289
                 239,            0.017361,          0.00078743,            0.000553,           0.0015445,             0.73975,             0.73359,             0.71082,             0.30324,            0.031128,           0.0010716,          0.00057484,              0.4126,             0.00286,             0.00286,             0.00286
                 240,              0.0175,           0.0007829,          0.00057818,           0.0018768,             0.72082,             0.70401,             0.69938,             0.30672,            0.031126,           0.0010659,          0.00057953,               0.427,             0.00283,             0.00283,             0.00283
                 241,            0.016963,          0.00076337,          0.00054258,           0.0011456,             0.73533,             0.71659,             0.69862,             0.30588,            0.031714,           0.0010739,          0.00058182,             0.43091,              0.0028,              0.0028,              0.0028
                 242,            0.017428,          0.00077888,          0.00051689,           0.0051327,             0.71262,             0.70545,             0.68794,             0.30655,            0.031302,           0.0010685,          0.00057415,             0.39478,             0.00277,             0.00277,             0.00277
                 243,            0.017302,          0.00078716,          0.00053524,           0.0013279,              0.7369,             0.69878,             0.71211,             0.30889,            0.031737,           0.0010628,          0.00056831,             0.41553,             0.00274,             0.00274,             0.00274
                 244,            0.017181,          0.00078529,          0.00051433,           0.0024169,             0.73551,              0.6738,             0.70456,             0.31131,            0.030943,           0.0010557,          0.00056076,             0.44067,             0.00271,             0.00271,             0.00271
                 245,            0.016967,          0.00078246,          0.00054289,           0.0016719,             0.74654,             0.67974,             0.71124,             0.29843,            0.029939,           0.0010636,          0.00055527,             0.41846,             0.00268,             0.00268,             0.00268
                 246,            0.017261,          0.00077001,          0.00056193,           0.0014379,             0.75155,             0.68893,             0.70645,             0.30874,            0.030476,           0.0010626,          0.00055801,             0.44604,             0.00265,             0.00265,             0.00265
                 247,            0.017349,          0.00079243,          0.00058993,            0.001545,             0.75568,             0.69346,             0.70578,             0.30822,            0.031614,           0.0010618,          0.00056934,             0.43359,             0.00262,             0.00262,             0.00262
                 248,            0.017252,          0.00077159,          0.00059908,            0.002272,             0.76681,             0.69135,             0.71518,             0.30887,            0.031113,           0.0010759,          0.00057838,             0.43115,             0.00259,             0.00259,             0.00259
                 249,            0.017165,          0.00077712,          0.00053795,           0.0065651,             0.76886,             0.68458,             0.71584,             0.30398,            0.031769,           0.0010884,          0.00058033,             0.41211,             0.00256,             0.00256,             0.00256
                 250,            0.017045,          0.00077812,          0.00052459,           0.0018135,             0.73213,             0.68973,             0.69491,             0.29699,             0.03092,           0.0010855,          0.00057644,             0.43237,             0.00253,             0.00253,             0.00253
                 251,            0.016717,          0.00077374,          0.00054296,           0.0015146,             0.75384,             0.70985,             0.71069,             0.30382,            0.031941,           0.0010767,           0.0005714,             0.42139,              0.0025,              0.0025,              0.0025
                 252,            0.017092,          0.00077787,          0.00051688,           0.0013269,             0.77796,             0.72663,             0.72299,             0.30782,            0.030929,            0.001078,          0.00057014,             0.42236,             0.00247,             0.00247,             0.00247
                 253,            0.016914,          0.00077064,          0.00055132,           0.0039571,             0.73429,             0.70312,             0.70737,             0.30129,            0.030534,           0.0010904,           0.0005706,             0.41528,             0.00244,             0.00244,             0.00244
                 254,            0.016958,          0.00077455,          0.00050208,           0.0066125,             0.74397,             0.70076,             0.71745,             0.30816,            0.031165,           0.0010747,          0.00056282,               0.427,             0.00241,             0.00241,             0.00241
                 255,            0.017114,          0.00077985,          0.00052255,           0.0013188,             0.71751,             0.70591,             0.71915,             0.30877,            0.031656,           0.0010681,          0.00055813,             0.42114,             0.00238,             0.00238,             0.00238
                 256,            0.016817,           0.0007747,          0.00051385,           0.0011839,             0.73774,             0.71014,             0.71635,             0.30047,            0.031755,           0.0010684,          0.00055367,             0.42041,             0.00235,             0.00235,             0.00235
                 257,            0.017236,          0.00077147,          0.00054066,           0.0047775,              0.7136,             0.70413,             0.68674,             0.29889,            0.031075,           0.0010841,          0.00055149,             0.42627,             0.00232,             0.00232,             0.00232
                 258,            0.016632,          0.00076702,            0.000483,           0.0010518,             0.71748,              0.7132,             0.69502,             0.30471,            0.031242,           0.0010879,          0.00054863,             0.42139,             0.00229,             0.00229,             0.00229
                 259,            0.016831,          0.00077096,          0.00049501,            0.001854,             0.73492,             0.70772,             0.69787,             0.30718,            0.031899,           0.0010771,          0.00054279,             0.44727,             0.00226,             0.00226,             0.00226
                 260,            0.016862,          0.00076229,          0.00048089,           0.0021248,             0.72907,             0.68239,             0.67622,             0.30504,            0.030849,            0.001077,          0.00053776,             0.44336,             0.00223,             0.00223,             0.00223
                 261,            0.016958,          0.00076873,          0.00048356,           0.0038166,             0.77004,             0.70473,             0.71377,             0.30339,            0.030916,           0.0010843,          0.00054016,             0.42529,              0.0022,              0.0022,              0.0022
                 262,             0.01688,          0.00076099,          0.00050453,           0.0049858,             0.75097,             0.72654,             0.71417,             0.30564,            0.030918,           0.0010839,          0.00053787,             0.41943,             0.00217,             0.00217,             0.00217
                 263,            0.016513,          0.00076502,          0.00051528,           0.0040938,             0.76007,             0.68478,             0.69849,              0.3001,            0.031384,           0.0010831,          0.00053616,             0.42627,             0.00214,             0.00214,             0.00214
                 264,            0.016535,          0.00076658,          0.00050947,           0.0015506,             0.77285,             0.67774,             0.71141,              0.3129,            0.031454,           0.0010779,          0.00053535,             0.44678,             0.00211,             0.00211,             0.00211
                 265,            0.016609,          0.00075212,          0.00049056,           0.0026907,             0.75315,             0.69988,             0.70612,             0.31653,            0.031562,           0.0010952,           0.0005405,             0.44775,             0.00208,             0.00208,             0.00208
                 266,            0.017003,          0.00075771,          0.00051762,           0.0012226,             0.76191,             0.69662,             0.70203,             0.31013,            0.031245,           0.0011027,          0.00054211,             0.44019,             0.00205,             0.00205,             0.00205
                 267,            0.016403,          0.00076377,          0.00049574,           0.0023069,             0.72192,             0.69871,             0.70356,             0.31177,            0.031551,           0.0011059,          0.00054153,             0.45117,             0.00202,             0.00202,             0.00202
                 268,            0.016319,          0.00076439,          0.00048417,            0.005537,             0.72846,             0.70743,             0.71484,             0.32322,             0.03167,            0.001103,          0.00053719,             0.44971,             0.00199,             0.00199,             0.00199
                 269,            0.016417,          0.00075558,          0.00049677,           0.0010159,             0.72108,             0.70474,             0.70896,             0.31801,            0.031234,           0.0010977,          0.00053787,             0.41211,             0.00196,             0.00196,             0.00196
                 270,            0.016617,          0.00075526,           0.0005001,           0.0010069,             0.73499,             0.71731,             0.71528,             0.31483,            0.031532,           0.0010889,          0.00054016,             0.42529,             0.00193,             0.00193,             0.00193
                 271,            0.016268,          0.00074453,          0.00050037,           0.0014472,             0.73247,             0.70638,             0.71869,             0.32312,            0.030936,           0.0010832,          0.00053776,             0.43408,              0.0019,              0.0019,              0.0019
                 272,            0.016484,          0.00074504,          0.00056901,           0.0067531,             0.72075,             0.70971,             0.71591,             0.32447,            0.031194,           0.0010755,          0.00053478,             0.41919,             0.00187,             0.00187,             0.00187
                 273,            0.016423,          0.00075521,          0.00049533,            0.003368,             0.74059,             0.71842,             0.70988,             0.31711,            0.031294,           0.0010912,          0.00053558,             0.44189,             0.00184,             0.00184,             0.00184
                 274,            0.015953,          0.00075752,          0.00047767,           0.0038026,             0.73195,             0.71398,             0.69711,              0.3103,            0.030968,           0.0011007,          0.00053112,             0.46045,             0.00181,             0.00181,             0.00181
                 275,            0.015895,          0.00074901,          0.00048154,            0.001337,             0.72302,             0.71795,             0.70424,             0.31797,            0.031623,           0.0010966,          0.00052448,             0.44263,             0.00178,             0.00178,             0.00178
                 276,            0.016085,          0.00073691,          0.00046221,           0.0037267,             0.74893,             0.71716,             0.72235,             0.31823,             0.03151,           0.0010972,          0.00051819,             0.44336,             0.00175,             0.00175,             0.00175
                 277,            0.016225,          0.00075169,          0.00047649,           0.0018292,             0.74748,             0.70909,             0.71864,             0.31471,            0.031152,           0.0010938,          0.00051441,             0.46045,             0.00172,             0.00172,             0.00172
                 278,            0.015811,          0.00074536,          0.00044846,           0.0016774,             0.77464,             0.72171,             0.73939,             0.31771,            0.031333,           0.0010984,          0.00051212,             0.44458,             0.00169,             0.00169,             0.00169
